priority_rank,name,state,city,tier,assets_musd,offices,est_net_benefit,net_low,net_high,roi_pct,log_assets,log_offices,cluster,segment,segment_rank
2199,Union Bank & Trust Company,AR,Monticello,Small community,329.3,5.0,89843.81404477244,29517.34385477245,150170.28423477244,116.64571473686208,5.517591730711907,1.791759469228055,0,C — Moderate,3
2200,KCB Bank,KS,Lakin,Small community,329.1,2.0,89796.96125377584,29498.156528775835,150095.76597877586,116.6169759567385,5.517327882294373,1.0986122886681096,0,C — Moderate,3
2202,Northern State Bank,WI,Ashland,Small community,328.8,7.0,89712.25784039713,29463.470810397124,149961.04487039713,116.56499767674548,5.516931808868013,2.0794415416798357,0,C — Moderate,3
2203,"Cumberland Federal Bank, FSB",WI,Cumberland,Small community,328.6,2.0,89643.69213990691,29435.39562490692,149851.98865490692,116.52290105515075,5.516667559099043,1.0986122886681096,0,C — Moderate,3
2204,Western Bank,NM,Lordsburg,Small community,328.6,5.0,89639.96921102601,29433.871276025995,149846.06714602595,116.52061477960623,5.516667559099043,1.791759469228055,0,C — Moderate,3
2205,Centera Bank,KS,Sublette,Small community,328.3,6.0,89555.27524062773,29399.195000627715,149711.3554806277,116.46858847200409,5.51627088272934,1.9459101490553132,0,C — Moderate,3
2206,City Bank & Trust Co.,NE,Lincoln,Small community,328.2,5.0,89521.77134208131,29385.478322081308,149658.0643620813,116.44799947123404,5.516138576717075,1.791759469228055,0,C — Moderate,3
2207,State Savings Bank,IA,West Des Moines,Small community,327.5,2.0,89301.22397238604,29295.19681738604,149307.25112738603,116.312353642893,5.515211304327802,1.0986122886681096,0,C — Moderate,3
2208,The Harvard State Bank,IL,Harvard,Small community,327.1,5.0,89172.19969908702,29242.389984087036,149102.00941408702,116.23290648872566,5.514680544124982,1.791759469228055,0,C — Moderate,3
2209,"The Equitable Bank, S.S.B.",WI,Wauwatosa,Small community,326.9,6.0,89098.38828312015,29212.183738120144,148984.59282812013,116.1874262837252,5.514414920580369,1.9459101490553132,0,C — Moderate,3
2210,Citizens Savings Bank,LA,Bogalusa,Small community,326.4,5.0,88943.33500091473,29148.737955914723,148737.93204591473,116.09181487438538,5.513750150081823,1.791759469228055,0,C — Moderate,3
2211,Alamosa State Bank,CO,Alamosa,Small community,326.2,1.0,88885.96965988737,29125.26738988737,148646.67192988738,116.05641637891524,5.513483956704257,0.6931471805599453,0,C — Moderate,3
2212,Bank of Yazoo City,MS,Yazoo City,Small community,326.0,5.0,88818.68467968247,29097.740064682464,148539.62929468247,116.01487954501025,5.513217600067939,1.791759469228055,0,C — Moderate,3
2213,The First National Bank of River Falls,WI,River Falls,Small community,325.9,3.0,88796.05037229386,29088.480452293865,148503.62029229387,116.00090259502564,5.513084360465144,1.3862943611198906,0,C — Moderate,3
2214,Community Bank of Parkersburg,WV,Parkersburg,Small community,325.7,4.0,88741.48150375386,29066.15742375385,148416.80558375389,115.96719701696962,5.512817758564873,1.6094379124341003,0,C — Moderate,3
2215,The Peoples Bank,IN,Brownstown,Small community,325.6,4.0,88706.13690389479,29051.699333894798,148360.57447389478,115.94535916297716,5.512684396217163,1.6094379124341003,0,C — Moderate,3
2216,First State Bank,AR,Lonoke,Small community,325.5,6.0,88687.22481232081,29043.963357320805,148330.4862673208,115.93367211131846,5.5125509929042105,1.9459101490553132,0,C — Moderate,3
2217,The Union Bank,ND,Beulah,Small community,325.4,6.0,88654.98184097384,29030.77474597383,148279.1889359738,115.91374361601612,5.5124175486008395,1.9459101490553132,0,C — Moderate,3
2218,"Iowa State Bank and Trust Company of Fairfield, Iowa",IA,Fairfield,Small community,325.3,3.0,88610.02894986971,29012.38802986971,148207.6698698697,115.88595231588062,5.512284063281854,1.3862943611198906,0,C — Moderate,3
2219,American Community Bank,NY,Glen Cove,Small community,324.8,6.0,88453.17029269278,28948.236162692785,147958.10442269282,115.78891199216528,5.511616020569138,1.9459101490553132,0,C — Moderate,3
2220,The Pecos County State Bank,TX,Fort Stockton,Small community,324.5,5.0,88373.81775071069,28915.78666071069,147831.84884071068,115.73978193424745,5.511214701136388,1.791759469228055,0,C — Moderate,3
2221,Bank of Coushatta,LA,Coushatta,Small community,324.4,3.0,88328.87399812038,28897.409083120376,147760.33891312033,115.71194404629212,5.5110808455391185,1.3862943611198906,0,C — Moderate,3
2222,Elizabethton Federal Savings Bank,TN,Elizabethton,Small community,324.2,5.0,88267.8148322601,28872.44327226011,147663.1863922601,115.67411095050736,5.510813010512496,1.791759469228055,0,C — Moderate,3
2223,The State Bank of Faribault,MN,Faribault,Small community,323.2,3.0,87948.30571049263,28741.82881549262,147154.78260549263,115.47588599213483,5.5094713521025485,1.3862943611198906,0,C — Moderate,3
2224,State Bank of Graymont,IL,Graymont,Small community,323.1,5.0,87937.15057569329,28737.2694206933,147137.0317306933,115.46895760964492,5.509336958017644,1.791759469228055,0,C — Moderate,3
2225,Guaranty Bank and Trust Company,LA,New Roads,Small community,323.0,7.0,87895.00977448172,28720.04585948172,147069.97368948173,115.44277953958316,5.509202522331103,2.0794415416798357,0,C — Moderate,3
2226,Citizens Bank and Trust Company of Ardmore,OK,Ardmore,Small community,323.0,4.0,87891.29153070098,28718.526195700982,147064.05686570096,115.44046939236588,5.509202522331103,1.6094379124341003,0,C — Moderate,3
2227,Bank of Millbrook,NY,Millbrook,Small community,322.4,5.0,87716.23565021611,28646.986790216102,146785.48451021613,115.331641610356,5.508395033133053,1.791759469228055,0,C — Moderate,3
2228,Craft Bank,GA,Atlanta,Small community,322.4,2.0,87710.65901698648,28644.70802698647,146776.61000698648,115.32817265044169,5.508395033133053,1.0986122886681096,0,C — Moderate,3
2229,Security Bank Midwest,SD,Tyndall,Small community,321.9,6.0,87551.73454472865,28579.77284972864,146523.69623972866,115.22925839986095,5.507720976685613,1.9459101490553132,0,C — Moderate,3
2231,Decatur County Bank,TN,Decaturville,Small community,321.2,5.0,87353.49217874579,28498.788083745792,146208.1962737458,115.1057239008834,5.506775536606644,1.791759469228055,0,C — Moderate,3
2232,The First National Bank in Amboy,IL,Amboy,Small community,321.2,5.0,87337.07652827082,28492.08282827081,146182.07022827078,115.09548708175714,5.506775536606644,1.791759469228055,0,C — Moderate,3
2233,First Bank Blue Earth,MN,Blue Earth,Small community,321.2,1.0,87332.12089918187,28490.058639181854,146174.18315918185,115.09239652209531,5.506775536606644,0.6931471805599453,0,C — Moderate,3
2234,TruCommunity Bank,ND,Garrison,Small community,321.0,4.0,87274.51303807039,28466.5287680704,146082.49730807036,115.05646198485118,5.506505032404872,1.6094379124341003,0,C — Moderate,3
2235,Forest Park National Bank and Trust Company,IL,Forest Park,Small community,320.4,2.0,87094.27198759334,28392.918847593337,145795.62512759335,114.94394088105504,5.5056925074122,1.0986122886681096,0,C — Moderate,3
2236,State Bank,IL,Waterloo,Small community,320.0,5.0,86987.12974562247,28349.16899562247,145625.09049562243,114.8769887568071,5.505149978319906,1.791759469228055,0,C — Moderate,3
2237,Sewickley Savings Bank,PA,Sewickley,Small community,320.0,3.0,86962.97746528516,28339.30748528517,145586.64744528517,114.86188950546578,5.505149978319906,1.3862943611198906,0,C — Moderate,3
2238,Sundown State Bank,TX,Sundown,Small community,319.7,5.0,86871.63620947709,28302.01465447709,145441.25776447708,114.8047633828313,5.504742636271688,1.791759469228055,0,C — Moderate,3
2239,American Bank and Trust Company,OK,Tulsa,Small community,319.7,2.0,86870.39772646429,28301.509031464288,145439.28642146426,114.80398857403628,5.504742636271688,1.0986122886681096,0,C — Moderate,3
2240,Kentucky Farmers Bank Corporation,KY,Catlettsburg,Small community,319.6,5.0,86843.7706168182,28290.63841181819,145396.9028218182,114.78732877775484,5.504606770641954,1.791759469228055,0,C — Moderate,3
2241,Hometown National Bank,IL,La Salle,Small community,319.6,3.0,86833.24376503708,28286.34087003709,145380.14666003705,114.78074160474024,5.504606770641954,1.3862943611198906,0,C — Moderate,3
2242,The National Iron Bank,CT,Salisbury,Small community,319.5,4.0,86827.98036997706,28284.19212997705,145371.7686099771,114.77744786053748,5.5044708624944185,1.6094379124341003,0,C — Moderate,3
2243,United Bank,AR,Springdale,Small community,319.5,5.0,86801.97330790148,28273.575127901484,145330.3714879015,114.76117134571146,5.5044708624944185,1.791759469228055,0,C — Moderate,3
2244,First National Bank and Trust,KS,Phillipsburg,Small community,319.3,6.0,86767.2980061439,28259.4199061439,145275.17610614392,114.73946533085456,5.504198918539445,1.9459101490553132,0,C — Moderate,3
2245,Abacus Federal Savings Bank,NY,New York,Small community,319.3,5.0,86741.29211582278,28248.804075822787,145233.78015582275,114.72318282199404,5.504198918539445,1.791759469228055,0,C — Moderate,3
2246,Ultima Bank Minnesota,MN,Winger,Small community,319.1,6.0,86679.68492890419,28223.656673904177,145135.71318390418,114.6845985223397,5.503926804193511,1.9459101490553132,0,C — Moderate,3
2247,Western Bank,NM,Artesia,Small community,318.7,1.0,86575.67116163137,28181.203146631386,144970.13917663138,114.619418376424,5.503382063473732,0.6931471805599453,0,C — Moderate,3
2248,Pacific Crest Bank,WA,Lynnwood,Small community,318.7,1.0,86567.93236400647,28178.044724006468,144957.8200040064,114.6145670156112,5.503382063473732,0.6931471805599453,0,C — Moderate,3
2249,People's Bank and Trust Company of Pickett County,TN,Byrdstown,Small community,318.6,3.0,86533.88218459091,28164.148194590914,144903.6161745909,114.59321831492916,5.503245771465113,1.3862943611198906,0,C — Moderate,3
2250,Community State Bank of Rock Falls,IL,Rock Falls,Small community,318.2,5.0,86404.49938816956,28111.349268169542,144697.64950816956,114.51205289220412,5.502700175310562,1.791759469228055,0,C — Moderate,3
2251,Alden State Bank,MI,Alden,Small community,317.9,4.0,86318.76695726137,28076.367392261374,144561.16652226134,114.45823098374684,5.502290527914773,1.6094379124341003,0,C — Moderate,3
2252,Citizens Independent Bank,MN,Saint Louis Park,Small community,317.4,4.0,86156.60223684144,28010.20733184145,144302.9971418415,114.356339238582,5.501606922418829,1.6094379124341003,0,C — Moderate,3
2253,Brighton Bank,UT,Salt Lake City,Small community,317.1,6.0,86070.88572021364,27975.24137021364,144166.53007021363,114.30243583125412,5.501196242027088,1.9459101490553132,0,C — Moderate,3
2254,Global One Bank,TX,Houston,Small community,317.0,2.0,86028.80309538956,27958.07598538956,144099.53020538954,114.27596027914,5.501059262217751,1.0986122886681096,0,C — Moderate,3
2255,United National Bank,GA,Cairo,Small community,316.6,1.0,85931.02801788462,27918.19684788463,143943.85918788458,114.2144172255149,5.500510910526337,0.6931471805599453,0,C — Moderate,3
2258,Security Bank,NE,Laurel,Small community,316.0,5.0,85721.57842455256,27832.78380955256,143610.37303955256,114.08244291556636,5.4996870826184034,1.791759469228055,0,C — Moderate,3
2259,"Seneca Savings Bank, National Association",NY,Baldwinsville,Small community,315.9,5.0,85716.31940711796,27830.639447117966,143601.99936711794,114.0791267546336,5.499549625905149,1.791759469228055,0,C — Moderate,3
2260,Putnam County State Bank,MO,Unionville,Small community,315.9,2.0,85698.0676851011,27823.197410101096,143572.93796010112,114.06761689489646,5.499549625905149,1.0986122886681096,0,C — Moderate,3
2261,Community Bank and Trust Company,IA,Muscatine,Small community,315.0,5.0,85439.78642523802,27717.900675238023,143161.67217523805,113.90458462413542,5.498310553789601,1.791759469228055,0,C — Moderate,3
2263,Farmers and Merchants Bank,IN,Laotto,Small community,314.5,4.0,85275.2551528227,27650.8397828227,142899.6705228227,113.80057731824756,5.497620649781288,1.6094379124341003,0,C — Moderate,3
2264,Evermore Bank,FL,Fort Lauderdale,Small community,314.4,2.0,85250.51538711166,27640.75721711167,142860.27355711165,113.78492799426527,5.49748253736737,1.0986122886681096,0,C — Moderate,3
2265,Woodlands National Bank,MN,Hinckley,Small community,314.4,7.0,85240.00112765803,27636.47226765802,142843.52998765805,113.77827630817892,5.49748253736737,2.0794415416798357,0,C — Moderate,3
2266,Holcomb Bank,IL,Rochelle,Small community,314.1,4.0,85138.26455182057,27595.01342682057,142681.51567682056,113.71388915748612,5.497067936398505,1.6094379124341003,0,C — Moderate,3
2268,Pinnacle Bank,IA,Marshalltown,Small community,313.3,1.0,84888.44043709135,27493.22703209136,142283.6538420914,113.55558708166728,5.495960394881705,0.6931471805599453,0,C — Moderate,3
2269,Gateway Bank,MN,Mendota Heights,Small community,313.1,2.0,84834.33877542662,27471.187995426622,142197.4895554266,113.52126909405612,5.495683067616915,1.0986122886681096,0,C — Moderate,3
2270,First Bethany Bank & Trust,OK,Bethany,Small community,313.0,3.0,84796.93265128043,27455.950886280418,142137.91441628043,113.4975339264746,5.495544337546448,1.3862943611198906,0,C — Moderate,3
2271,The Farmers Bank of Milton,KY,Milton,Small community,312.9,5.0,84782.71242249849,27450.158547498493,142115.26629749849,113.48850919520616,5.4954055631461936,1.791759469228055,0,C — Moderate,3
2272,"VIKING BANK, NATIONAL ASSOCIATION",MN,Alexandria,Small community,312.9,3.0,84782.71242249849,27450.158547498493,142115.26629749849,113.48850919520616,5.4954055631461936,1.3862943611198906,0,C — Moderate,3
2273,Bay Bank,WI,Green Bay,Small community,312.7,3.0,84710.99537025923,27420.94737525924,142001.04336525922,113.44298102403924,5.495127881242933,1.3862943611198906,0,C — Moderate,3
2274,The Millyard Bank,NH,Nashua,Small community,312.4,2.0,84628.15472233156,27387.20834733156,141869.10109733156,113.3903629004826,5.4947110252052624,1.0986122886681096,0,C — Moderate,3
2275,Integrity Bank SSB,TX,Houston,Small community,312.2,1.0,84567.8821910265,27362.662741026503,141773.1016410265,113.352060301988,5.494432898726399,0.6931471805599453,0,C — Moderate,3
2276,Farmers and Merchants Bank,AL,Piedmont,Small community,311.8,5.0,84447.03645769115,27313.45407269117,141580.61884269118,113.27521541593642,5.493876110852823,1.791759469228055,0,C — Moderate,3
2277,Horatio State Bank,AR,Horatio,Small community,311.8,3.0,84425.09380978654,27304.51968978656,141545.66792978655,113.26125528431592,5.493876110852823,1.3862943611198906,0,C — Moderate,3
2278,Llano National Bank,TX,Llano,Small community,311.3,5.0,84273.97777190781,27242.99578690782,141304.95975690783,113.16505548442252,5.493179120682515,1.791759469228055,0,C — Moderate,3
2279,Neighborhood National Bank,MN,Mora,Small community,311.1,6.0,84230.71671352549,27225.384828525494,141236.04859852546,113.13749692541886,5.492900011108703,1.9459101490553132,0,C — Moderate,3
2280,TNBANK,TN,Oak Ridge,Small community,310.9,6.0,84161.50203034896,27197.21030534896,141125.79375534892,113.09338775119404,5.492620722043192,1.9459101490553132,0,C — Moderate,3
2281,Community First Banking Company,MO,West Plains,Small community,310.4,4.0,84012.88839333046,27136.723083330457,140889.05370333043,112.99860670283846,5.491921712586151,1.6094379124341003,0,C — Moderate,3
2282,Profile Bank,NH,Rochester,Small community,310.4,5.0,83994.9694027858,27129.430562785816,140860.5082427858,112.98717185146712,5.491921712586151,1.791759469228055,0,C — Moderate,3
2284,Goppert Financial Bank,MO,Lathrop,Small community,310.2,4.0,83933.49062314858,27104.411568148586,140762.56967814855,112.94792873330036,5.491641793477586,1.6094379124341003,0,C — Moderate,3
2285,Citizens Bank & Trust Co.,MN,Hutchinson,Small community,310.0,3.0,83879.73771442969,27082.5380694297,140676.93735942966,112.91360327440626,5.491361693834273,1.3862943611198906,0,C — Moderate,3
2286,The Stock Exchange Bank,OK,Woodward,Small community,309.8,3.0,83830.92954819335,27062.677873193355,140599.18122319333,112.88242416390544,5.491081413423188,1.3862943611198906,0,C — Moderate,3
2287,Stryv Bank,KS,Wichita,Small community,309.4,2.0,83707.3728609198,27012.40718591979,140402.3385359198,112.80344703670276,5.490520309363348,1.0986122886681096,0,C — Moderate,3
